,Unnamed: 0,X,X_acc,Y,Y_acc,Z,Z_acc,Roll,Roll_acc,Pitch,Pitch_acc,Yaw,Yaw_acc
19668,Tautra_20170307_131705_3_19668.png,575304.1425369782,1.5,7052795.728627441,1.5,-82.35091235709139,0.5,3.426116622044435,1.0,6.1370602531296115,1.0,58.470387970072984,3.0
19669,Tautra_20170307_131705_3_19669.png,575304.1495901862,1.5,7052795.737985505,1.5,-82.35412069891169,0.5,3.34046833963525,1.0,6.234142423720149,1.0,58.63198630504252,3.0
19670,Tautra_20170307_131705_3_19670.png,575304.1566439411,1.5,7052795.747344295,1.5,-82.35732928943793,0.5,3.2016776455474405,1.0,6.344693716114332,1.0,59.293774656015145,3.0
19671,Tautra_20170307_131705_3_19671.png,575304.163691559,1.5,7052795.756694943,1.5,-82.36053508851414,0.5,3.1925726302564907,1.0,6.389106190996956,1.0,59.18102358106793,3.0
19672,Tautra_20170307_131705_3_19672.png,575304.1707450084,1.5,7052795.766053327,1.5,-82.36374354013307,0.5,3.2223011683378555,1.0,6.4342279039684085,1.0,60.12283198871122,3.0
19673,Tautra_20170307_131705_3_19673.png,575304.1777973128,1.5,7052795.775410194,1.5,-82.36003073870566,0.5,3.2627395703351803,1.0,6.381390557774009,1.0,58.67648941066123,3.0
19674,Tautra_20170307_131705_3_19674.png,575304.2086784858,1.5,7052795.802358367,1.5,-82.35603535345473,0.5,3.374940225665227,1.0,6.407632838655244,1.0,58.62470266979055,3.0
19675,Tautra_20170307_131705_3_19675.png,575304.2496545267,1.5,7052795.836756081,1.5,-82.3520419676948,0.5,3.545791574975376,1.0,6.396493368308923,1.0,58.5576910696378,3.0
19676,Tautra_20170307_131705_3_19676.png,575304.2906399636,1.5,7052795.871161683,1.5,-82.34804766623982,0.5,3.6352331036243664,1.0,6.424282116937832,1.0,57.74451429319697,3.0
19677,Tautra_20170307_131705_3_19677.png,575304.3320367178,1.5,7052795.9059125725,1.5,-82.34401327918083,0.5,3.883016039333181,1.0,6.337659430601453,1.0,57.620882483963435,3.0
19678,Tautra_20170307_131705_3_19678.png,575304.372968268,1.5,7052795.940272938,1.5,-82.33711419836287,0.5,4.189289283229543,1.0,6.237851602302728,1.0,56.83791196884277,3.0
19679,Tautra_20170307_131705_3_19679.png,575304.413759749,1.5,7052795.974515725,1.5,-82.33016443595629,0.5,4.4539184966311325,1.0,6.151246860113629,1.0,55.96187128099709,3.0
